model,env,item_id,lp__abstract__failed,lp__abstract__gold,lp__abstract_min__failed,lp__abstract_min__gold,lp__fail__distractor0,lp__fail__distractor1,lp__fail__failed,lp__fail__gold,lp__fail_early__failed,lp__fail_early__gold,lp__fail_echo__failed,lp__fail_echo__gold,lp__fail_instr__failed,lp__fail_instr__gold,lp__fail_k2__failed,lp__fail_k2__gold,lp__fail_k3__failed,lp__fail_k3__gold,lp__fail_other__failed,lp__fail_other__gold,lp__fail_terse__failed,lp__fail_terse__gold,lp__fail_verbose__failed,lp__fail_verbose__gold,lp__neut__failed,lp__neut__gold,lp__neut_pad__failed,lp__neut_pad__gold,lp__pre__distractor0,lp__pre__distractor1,lp__pre__failed,lp__pre__gold,lp__succ__failed,lp__succ__gold,greedy__abstract__failed,greedy__abstract__gold,greedy__abstract_min__failed,greedy__abstract_min__gold,greedy__fail__distractor0,greedy__fail__distractor1,greedy__fail__failed,greedy__fail__gold,greedy__fail_early__failed,greedy__fail_early__gold,greedy__fail_echo__failed,greedy__fail_echo__gold,greedy__fail_instr__failed,greedy__fail_instr__gold,greedy__fail_k2__failed,greedy__fail_k2__gold,greedy__fail_k3__failed,greedy__fail_k3__gold,greedy__fail_other__failed,greedy__fail_other__gold,greedy__fail_terse__failed,greedy__fail_terse__gold,greedy__fail_verbose__failed,greedy__fail_verbose__gold,greedy__neut__failed,greedy__neut__gold,greedy__neut_pad__failed,greedy__neut_pad__gold,greedy__pre__distractor0,greedy__pre__distractor1,greedy__pre__failed,greedy__pre__gold,greedy__succ__failed,greedy__succ__gold,ntok__abstract__failed,ntok__abstract__gold,ntok__abstract_min__failed,ntok__abstract_min__gold,ntok__fail__distractor0,ntok__fail__distractor1,ntok__fail__failed,ntok__fail__gold,ntok__fail_early__failed,ntok__fail_early__gold,ntok__fail_echo__failed,ntok__fail_echo__gold,ntok__fail_instr__failed,ntok__fail_instr__gold,ntok__fail_k2__failed,ntok__fail_k2__gold,ntok__fail_k3__failed,ntok__fail_k3__gold,ntok__fail_other__failed,ntok__fail_other__gold,ntok__fail_terse__failed,ntok__fail_terse__gold,ntok__fail_verbose__failed,ntok__fail_verbose__gold,ntok__neut__failed,ntok__neut__gold,ntok__neut_pad__failed,ntok__neut_pad__gold,ntok__pre__distractor0,ntok__pre__distractor1,ntok__pre__failed,ntok__pre__gold,ntok__succ__failed,ntok__succ__gold,ctx__abstract,ctx__abstract_min,ctx__fail,ctx__fail_early,ctx__fail_echo,ctx__fail_instr,ctx__fail_k2,ctx__fail_k3,ctx__fail_other,ctx__fail_terse,ctx__fail_verbose,ctx__neut,ctx__neut_pad,ctx__pre,ctx__succ,G,G_pad,copy,sem,copy_pad,sem_pad,polarity,G_abstract,delta_abstract,repair,repair_abstract,margin_pre,margin_fail,margin_abstract,margin_shift,G_fail_echo,delta_fail_echo,G_fail_terse,delta_fail_terse,G_fail_verbose,delta_fail_verbose,G_fail_instr,delta_fail_instr,G_fail_k2,delta_fail_k2,G_fail_k3,delta_fail_k3,G_fail_early,delta_fail_early,G_fail_other,delta_fail_other,G_abstract_min,delta_abstract_min,copy_succ,sem_succ,G_per_token,copy_per_token,sem_per_token,G_negative,p_repeat_pre,p_repeat_fail,p_repeat_abstract,p_repeat_neut,p_repeat_succ,p_repeat_shift,greedy_repeat_pre,greedy_repeat_fail,greedy_repeat_abstract
llama3.2-1b,toolshed,toolshed-0006-s2-name_for_email-3,-13.694764614105225,-4.797321557998657,,,-12.30654001235962,-17.58247470855713,-13.749509811401367,-5.989943265914917,,,,,,,,,,,,,,,,,-19.952835083007812,-35.48837852478027,,,-16.81953001022339,-24.539327144622803,-25.039103984832764,-15.273243427276611,-7.64618444442749,-11.457315444946289,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,23.0,26.0,,,16.0,26.0,23.0,26.0,,,,,,,,,,,,,,,,,23.0,26.0,,,16.0,26.0,23.0,26.0,23.0,26.0,673.0,,703.0,,,,,,,,,685.0,,646.0,687.0,-11.289594173431396,-11.289594173431396,5.086268901824951,6.203325271606445,,,-6.103325366973877,-11.344339370727539,0.05474519729614258,9.283300161361694,10.475921869277954,9.765860557556152,7.75956654548645,8.897443056106567,-2.006294012069702,,,,,,,,,,,,,,,,,,,17.392919540405273,-6.103325366973877,-0.49085192058397376,0.22114212616630222,0.2697097944176715,1.0,4.729464658591001e-05,0.00042568709859042565,0.00013671941679291153,0.9999998209397724,0.9783556965168831,0.00037839245200451565,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0008-s1-arg_typo-2,-13.88732135295868,-3.6973875761032104,,,-8.423648953437805,-14.753951072692871,-6.22128689289093,-2.61897611618042,,,,,,,,,,,,,,,,,-7.5602689534425735,-12.960599422454834,,,-7.332029640674591,-13.285069465637207,-11.057226479053497,-1.778537929058075,-7.559636615216732,-10.770233154296875,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,34.0,34.0,,,23.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,34.0,34.0,,,23.0,34.0,34.0,34.0,34.0,34.0,660.0,,698.0,,,,,,,,,682.0,,632.0,683.0,-4.835939586162567,-4.835939586162567,3.4969575256109238,1.3389820605516434,,,1.3383497223258018,2.830094873905182,-7.666034460067749,-0.840438187122345,-1.9188496470451355,9.278688549995422,3.6023107767105103,10.189933776855469,-5.676377773284912,,,,,,,,,,,,,,,,,,,3.4975898638367653,1.3383497223258018,-0.1422335172400755,0.10285169192973305,0.039381825310342455,1.0,9.302353559687952e-05,0.026459477491117028,3.754496327683489e-05,0.995505205794901,0.9612311022053779,0.026366453955520147,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0008-s1-drop_arg-0,-5.883968949317932,-3.157281517982483,,,-18.413631439208984,-17.207719564437866,-6.2781031131744385,-7.337016820907593,,,,,,,,,,,,,,,,,-6.953534513711929,-13.731613636016846,,,-13.285079717636108,-11.05724573135376,-7.332025051116943,-1.7785392999649048,-7.566760361194611,-14.502297401428223,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,23.0,34.0,,,34.0,34.0,23.0,34.0,,,,,,,,,,,,,,,,,23.0,34.0,,,34.0,34.0,23.0,34.0,23.0,34.0,659.0,,680.0,,,,,,,,,671.0,,632.0,672.0,-1.0539219379425049,-1.0539219379425049,0.37849053740501404,0.6754314005374908,,,1.2886572480201721,-1.4480561017990112,0.39413416385650635,-5.558477520942688,-1.3787422180175781,5.553485751152039,-1.0589137077331543,2.726687431335449,-6.612399458885193,,,,,,,,,,,,,,,,,,,-0.23473531007766724,1.2886572480201721,-0.04582269295402195,0.01645611032195713,0.02936658263206482,1.0,0.003858583050358953,0.7424700623405776,0.06141683801696176,0.9988628349754182,0.9990283444300133,0.7386114792902186,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0008-s1-type_swap-3,-7.360305905342102,-3.8780122995376587,,,-7.140491962432861,-16.60996150970459,-4.713918209075928,-3.2621719241142273,,,,,,,,,,,,,,,,,-7.711693897843361,-13.288271427154541,,,-7.332025051116943,-13.285079717636108,-7.939580917358398,-1.7785392999649048,-7.656718492507935,-10.147598266601562,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,34.0,34.0,,,23.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,34.0,34.0,,,23.0,34.0,34.0,34.0,34.0,34.0,660.0,,699.0,,,,,,,,,682.0,,632.0,683.0,-3.2256627082824707,-3.2256627082824707,0.22788701951503754,2.997775688767433,,,2.942800283432007,-0.5792750120162964,-2.6463876962661743,-1.4836326241493225,-2.099472999572754,6.161041617393494,1.4517462849617004,3.4822936058044434,-4.709295332431793,,,,,,,,,,,,,,,,,,,0.28286242485046387,2.942800283432007,-0.09487243259654325,0.006702559397501104,0.08816987319904215,1.0,0.0020974818496477025,0.18660506188920484,0.02982025187667025,0.9962287768285121,0.9234999798856522,0.18450758003955714,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0010-s1-date_format-3,-16.374278366565704,-0.5992914438247681,,,-9.466147661209106,-21.74954605102539,-7.846571683883667,-0.7272030264139175,,,,,,,,,,,,,,,,,-6.641932785511017,-8.140137553215027,,,-18.274088382720947,-26.80644464492798,-23.501526355743408,-6.6715200543403625,-8.959930658340454,-6.585279420018196,False,True,,,False,False,False,True,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,21.0,20.0,,,11.0,20.0,21.0,20.0,,,,,,,,,,,,,,,,,21.0,20.0,,,11.0,20.0,21.0,20.0,21.0,20.0,627.0,,658.0,,,,,,,,,636.0,,599.0,643.0,-15.654954671859741,-15.654954671859741,16.85959357023239,-1.2046388983726501,,,1.113358974456787,-7.127247989177704,-8.527706682682037,5.944317027926445,6.0722286105155945,16.830006301403046,7.1193686574697495,15.774986922740936,-9.710637643933296,,,,,,,,,,,,,,,,,,,14.541595697402954,1.113358974456787,-0.745474031993321,0.8028377890586853,-0.05736375706536429,1.0,4.907012228435019e-08,0.0008084936856275326,1.4093217880448846e-07,0.8173065709999091,0.08512620254332304,0.0008084446155052482,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0010-s1-tool_typo-1,-5.748723328113556,-1.7324500977993011,,,-7.948866561055183,-12.099623396992683,-7.070268154144287,-0.19946664571762085,,,,,,,,,,,,,,,,,-12.82427167892456,-4.00230573117733,,,-18.274078845977783,-22.536644458770752,-26.806454181671143,-6.671513020992279,-13.719917297363281,-6.51130348443985,False,False,,,False,False,False,True,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,20.0,20.0,,,11.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,20.0,20.0,,,11.0,20.0,20.0,20.0,20.0,20.0,625.0,,650.0,,,,,,,,,635.0,,599.0,633.0,-19.736186027526855,-19.736186027526855,13.982182502746582,5.754003524780273,,,6.649649143218994,-21.057730853557587,1.3215448260307312,6.472046375274658,4.939062923192978,20.134941160678864,6.870801508426666,4.016273230314255,-13.264139652252197,,,,,,,,,,,,,,,,,,,13.086536884307861,6.649649143218994,-0.9868093013763428,0.6991091251373291,0.28770017623901367,1.0,1.8009519804560255e-09,0.0010361163271735516,0.017701023946114388,0.00014743643930011105,0.0007396350111642321,0.0010361145262215712,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0011-s0-hallucinated_entity-4,-22.903589367866516,-4.674151062965393,,,-9.116514205932617,-15.983023166656494,-3.535650998353958,-4.917012333869934,,,,,,,,,,,,,,,,,-7.884542375802994,-11.207844257354736,,,-15.289886951446533,-13.910398006439209,-26.931488513946533,-3.9086992740631104,-7.908189535140991,-8.274836778640747,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,16.0,16.0,,,11.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,16.0,16.0,,,11.0,16.0,16.0,16.0,16.0,16.0,594.0,,611.0,,,,,,,,,599.0,,567.0,601.0,-23.395837515592575,-23.395837515592575,19.04694613814354,4.348891377449036,,,4.372538536787033,-4.027899146080017,-19.367938369512558,-1.0083130598068237,-0.7654517889022827,23.022789239883423,-1.381361335515976,18.229438304901123,-24.4041505753994,,,,,,,,,,,,,,,,,,,19.023298978805542,4.372538536787033,-1.462239844724536,1.1904341336339712,0.27180571109056473,1.0,1.0030094800213836e-10,0.7968066909240665,1.2107529356394799e-08,0.9652196084281782,0.5906485865208181,0.7968066908237655,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0011-s1-arg_typo-2,-15.132936924695969,-3.976840704679489,,,-5.901013255119324,-13.122168064117432,-7.219460844993591,-2.0175928473472595,,,,,,,,,,,,,,,,,-16.382423400878906,-21.840811729431152,,,-18.637250423431396,-16.900800704956055,-21.74787473678589,-8.966578960418701,-4.485365033149719,-8.679038763046265,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,17.0,16.0,,,9.0,16.0,17.0,16.0,,,,,,,,,,,,,,,,,17.0,16.0,,,9.0,16.0,17.0,16.0,17.0,16.0,629.0,,651.0,,,,,,,,,634.0,,601.0,640.0,-14.528413891792297,-14.528413891792297,5.365451335906982,9.162962555885315,,,-2.734095811843872,-6.61493781208992,-7.913476079702377,6.948986113071442,4.989738255739212,12.781295776367188,5.201867997646332,11.15609622001648,-7.579427778720856,,,,,,,,,,,,,,,,,,,17.26250970363617,-2.734095811843872,-0.8546125818701351,0.3156147844651166,0.5389977974050185,1.0,2.811703930379239e-06,0.005366202509724114,1.428771461429482e-05,0.9957576575398643,0.9851336014115448,0.005363390805793735,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0012-s1-arg_typo-1,-14.404245138168335,-2.22446271777153,,,-15.889506816864014,-25.715562343597412,-11.44290828704834,-5.823188811540604,,,,,,,,,,,,,,,,,-8.894921898841858,-11.546466827392578,,,-24.83932638168335,-24.14884901046753,-18.030240535736084,-6.96106019616127,-9.645724534988403,-10.750234127044678,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,10.0,9.0,,,9.0,10.0,10.0,9.0,,,,,,,,,,,,,,,,,10.0,9.0,,,9.0,10.0,10.0,9.0,10.0,9.0,648.0,,663.0,,,,,,,,,646.0,,620.0,651.0,-6.587332248687744,-6.587332248687744,9.135318636894226,-2.547986388206482,,,-1.7971837520599365,-3.625995397567749,-2.961336851119995,1.1378713846206665,4.73659747838974,11.069180339574814,5.619719475507736,12.179782420396805,-5.449460864067078,,,,,,,,,,,,,,,,,,,8.38451600074768,-1.7971837520599365,-0.6587332248687744,0.9135318636894226,-0.2547986388206482,1.0,1.5585088343003717e-05,0.0036124072111332873,5.133167958656192e-06,0.9341061475227008,0.7511041133624926,0.0035968221227902835,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0012-s2-name_for_email-3,-21.196747064590454,-16.60020661354065,,,-12.983766555786133,-17.6474928855896,-13.651804447174072,-5.693793445825577,,,,,,,,,,,,,,,,,-19.79157018661499,-32.54082632064819,,,-20.160057067871094,-30.490904808044434,-28.142085075378418,-20.584202766418457,-8.69813859462738,-9.025089979171753,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,23.0,27.0,,,18.0,27.0,23.0,27.0,,,,,,,,,,,,,,,,,23.0,27.0,,,18.0,27.0,23.0,27.0,23.0,27.0,674.0,,704.0,,,,,,,,,686.0,,647.0,688.0,-14.490280628204346,-14.490280628204346,8.350514888763428,6.139765739440918,,,-4.953665852546692,-6.945338010787964,-7.544942617416382,14.89040932059288,3.9839961528778076,7.557882308959961,7.9580110013484955,4.596540451049805,0.40012869238853455,,,,,,,,,,,,,,,,,,,19.443946480751038,-4.953665852546692,-0.6300122012262759,0.36306586472884467,0.2669463364974312,1.0,0.00020640932185108784,0.0003494852877188698,0.00998594583632825,0.9999970955282868,0.581017417378803,0.00014307596586778196,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0014-s1-date_format-4,-15.280028700828552,-1.5873254537582397,,,-11.696094989776611,-15.860006332397461,-9.15327262878418,-4.6831125766038895,,,,,,,,,,,,,,,,,-7.894935786724091,-10.116136312484741,,,-7.479726195335388,-12.148543953895569,-17.254157423973083,-1.718689501285553,-8.07290081679821,-9.955101251602173,False,True,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,35.0,34.0,,,23.0,34.0,35.0,34.0,,,,,,,,,,,,,,,,,35.0,34.0,,,23.0,34.0,35.0,34.0,35.0,34.0,656.0,,701.0,,,,,,,,,680.0,,629.0,681.0,-8.100884795188904,-8.100884795188904,9.359221637248993,-1.2583368420600891,,,-1.0803718119859695,-1.9741287231445312,-6.126756072044373,-2.9644230753183365,0.13136404752731323,15.53546792268753,4.47016005218029,13.692703247070312,-11.06530787050724,,,,,,,,,,,,,,,,,,,9.181256607174873,-1.0803718119859695,-0.23145385129111154,0.26740633249282836,-0.03595248120171683,1.0,1.7850656674863693e-07,0.011305749315853172,1.1306652544270285e-06,0.9021372360726215,0.8678636685474775,0.011305570809286423,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0015-s1-drop_arg-0,-7.555920764803886,-10.945057556033134,,,-22.374749183654785,-21.69893503189087,-5.985740661621094,-13.625762462615967,,,,,,,,,,,,,,,,,-9.23253846168518,-15.804476261138916,,,-27.132810592651367,-27.833683967590332,-20.96731948852539,-19.80504608154297,-6.482618272304535,-15.591434478759766,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,10.0,22.0,,,22.0,23.0,10.0,22.0,,,,,,,,,,,,,,,,,10.0,22.0,,,22.0,23.0,10.0,22.0,10.0,22.0,673.0,,680.0,,,,,,,,,672.0,,646.0,679.0,-14.981578826904297,-14.981578826904297,11.73478102684021,3.246797800064087,,,0.49687761068344116,-13.411398723721504,-1.5701801031827927,6.179283618927002,8.859988525509834,1.1622734069824219,-7.640021800994873,-3.389136791229248,-8.802295207977295,,,,,,,,,,,,,,,,,,,14.484701216220856,0.49687761068344116,-1.4981578826904296,1.173478102684021,0.3246797800064087,1.0,0.2380761643320398,0.9995191871388375,0.9673633028522085,0.9986028710601434,0.9998893265833774,0.7614430228067977,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0016-s1-arg_typo-2,-13.850286193192005,-0.6111317351460457,,,-3.2629916220903397,-17.022737979888916,-9.039997532963753,-0.29845061898231506,,,,,,,,,,,,,,,,,-6.1134806871414185,-8.571260452270508,,,-15.986342906951904,-25.34362268447876,-20.925161838531494,-4.5400563180446625,-6.377849519252777,-7.1246877908706665,False,True,,,False,False,False,True,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,21.0,21.0,,,12.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,21.0,21.0,,,12.0,21.0,21.0,21.0,21.0,21.0,632.0,,657.0,,,,,,,,,640.0,,603.0,647.0,-11.885164305567741,-11.885164305567741,14.811681151390076,-2.9265168458223343,,,-2.6621480137109756,-7.074875645339489,-4.810288660228252,4.241605699062347,3.928924582898617,16.38510552048683,8.741546913981438,13.23915445804596,-7.643558606505394,,,,,,,,,,,,,,,,,,,14.547312319278717,-2.6621480137109756,-0.5659602050270353,0.705318150066194,-0.13935794503915877,1.0,7.656572711575992e-08,0.00015194428438818083,1.7795389615285071e-06,0.9211285117850468,0.6784893844568263,0.00015186771866106507,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0018-s2-arg_typo-2,-21.390817642211914,-10.18376874923706,,,-7.982283592224121,-16.832423210144043,-11.216838359832764,-6.698509931564331,,,,,,,,,,,,,,,,,-21.72212266921997,-26.34187936782837,,,-20.930678606033325,-27.54468274116516,-25.54463505744934,-15.647755861282349,-9.292043447494507,-8.34433001279831,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,29.0,28.0,,,18.0,28.0,29.0,28.0,,,,,,,,,,,,,,,,,29.0,28.0,,,18.0,28.0,29.0,28.0,29.0,28.0,684.0,,717.0,,,,,,,,,701.0,,656.0,708.0,-14.327796697616577,-14.327796697616577,3.82251238822937,10.505284309387207,,,-1.9247949123382568,-4.153817415237427,-10.17397928237915,8.949245929718018,5.463987112045288,9.896879196166992,4.518328428268433,11.207048892974854,-5.37855076789856,,,,,,,,,,,,,,,,,,,16.252591609954834,-1.9247949123382568,-0.4940619550902268,0.1318107720079093,0.36225118308231746,1.0,5.0074394419632e-05,0.00846876873011551,1.3577962674877572e-05,0.9902409834451983,0.2793449011436614,0.008418694335695878,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0019-s0-tool_typo-0,-9.55373239517212,-4.090172529220581,,,-12.258145280182362,-19.898358292877674,-9.12593836337328,-0.06792495399713516,,,,,,,,,,,,,,,,,-9.74430775642395,-3.444112539291382,,,-14.328315734863281,-25.101987838745117,-15.32465934753418,-6.116676568984985,-7.289952993392944,-3.0747069716453552,False,False,,,False,False,False,True,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,11.0,11.0,,,11.0,12.0,11.0,11.0,,,,,,,,,,,,,,,,,11.0,11.0,,,11.0,12.0,11.0,11.0,11.0,11.0,591.0,,606.0,,,,,,,,,593.0,,566.0,591.0,-6.1987209841609,-6.1987209841609,5.5803515911102295,0.6183693930506706,,,-1.8359853699803352,-5.7709269523620605,-0.42779403179883957,6.04875161498785,2.0265040397644043,9.207982778549194,9.058013409376144,5.463559865951538,-0.14996936917304993,,,,,,,,,,,,,,,,,,,8.034706354141235,-1.8359853699803352,-0.5635200894691728,0.5073046901009299,0.05621539936824278,1.0,0.00010019879187059201,0.00011643994185766855,0.004220552017568672,0.0018325818120048195,0.014553748137648925,1.6241149987076533e-05,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0019-s1-arg_typo-1,-11.189947485923767,-0.8634531572461128,,,-7.728693962097168,-12.06324815750122,-7.9851179122924805,-1.5249285399913788,,,,,,,,,,,,,,,,,-9.101956605911255,-8.362147808074951,,,-14.618494033813477,-13.01638756878674,-10.891044246032834,-0.035349152982234955,-7.952033042907715,-6.606339663267136,False,True,,,False,False,False,True,,,,,,,,,,,,,,,,,False,False,,,False,False,False,True,False,False,8.0,9.0,,,9.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,8.0,9.0,,,9.0,9.0,8.0,9.0,8.0,9.0,668.0,,681.0,,,,,,,,,664.0,,640.0,665.0,-2.9059263337403536,-2.9059263337403536,1.7890876401215792,1.1168386936187744,,,-0.033084869384765625,0.29890323989093304,-3.2048295736312866,-1.4895793870091438,-0.8281040042638779,10.855695093050599,6.460189372301102,10.326494328677654,-4.395505720749497,,,,,,,,,,,,,,,,,,,2.939011203125119,-0.033084869384765625,-0.3632407917175442,0.2236359550151974,0.1396048367023468,1.0,1.9293985264990433e-05,0.0015588675266872247,3.275263694070321e-05,0.3230459558251603,0.206575343425739,0.0015395735414222343,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0020-s1-hallucinated_entity-5,-18.38232320547104,-3.1813659071922302,,,-13.804169654846191,-21.078163146972656,-9.416412353515625,-11.827575206756592,,,,,,,,,,,,,,,,,-7.467775285243988,-13.519173622131348,,,-9.72126030921936,-14.883813858032227,-22.755770444869995,-3.5233137607574463,-7.533427685499191,-13.223995208740234,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,33.0,35.0,,,23.0,35.0,33.0,35.0,,,,,,,,,,,,,,,,,33.0,35.0,,,23.0,35.0,33.0,35.0,33.0,35.0,662.0,,711.0,,,,,,,,,686.0,,637.0,687.0,-13.33935809135437,-13.33935809135437,15.287995159626007,-1.948637068271637,,,-1.8829846680164337,-4.373447239398956,-8.965910851955414,-8.304261445999146,0.34194785356521606,19.23245668411255,-2.411162853240967,15.200957298278809,-21.643619537353516,,,,,,,,,,,,,,,,,,,15.222342759370804,-1.8829846680164337,-0.40422297246528394,0.4632725805947275,-0.05904960812944354,1.0,4.4316234680475626e-09,0.9073190782546621,2.5021193242832056e-07,0.9976509637385768,0.9966336947707796,0.9073190738230386,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0020-s1-type_swap-3,-7.582963824272156,-3.251874089241028,,,-6.667059421539307,-17.241771697998047,-4.639064788818359,-3.6409149169921875,,,,,,,,,,,,,,,,,-7.282723858952522,-14.021099090576172,,,-9.721271991729736,-14.883821249008179,-8.932519912719727,-3.5233306884765625,-7.491810858249664,-11.362709999084473,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,35.0,35.0,,,23.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,35.0,35.0,,,23.0,35.0,35.0,35.0,35.0,35.0,665.0,,705.0,,,,,,,,,688.0,,637.0,689.0,-4.293455123901367,-4.293455123901367,1.6497960537672043,2.643659070134163,,,2.852746069431305,-1.3495560884475708,-2.9438990354537964,-0.117584228515625,0.27145659923553467,5.409189224243164,0.9981498718261719,4.331089735031128,-4.411039352416992,,,,,,,,,,,,,,,,,,,1.4407090544700623,2.852746069431305,-0.12267014639718192,0.047137030107634405,0.07553311628954751,1.0,0.004446275122999809,0.26008750477256043,0.012982445387106203,0.9988168313002573,0.9795858009739904,0.2556412296495606,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0021-s1-readonly_target-3,-35.80076676607132,-10.872186481952667,,,-13.919426441192627,-20.651860237121582,-5.047343283891678,-12.606325626373291,,,,,,,,,,,,,,,,,-19.058303833007812,-19.82431983947754,,,-20.620084762573242,-28.614304542541504,-50.25188732147217,-19.969470977783203,-7.927365064620972,-13.681492805480957,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,20.0,22.0,,,10.0,22.0,20.0,22.0,,,,,,,,,,,,,,,,,20.0,22.0,,,10.0,22.0,20.0,22.0,20.0,22.0,673.0,,695.0,,,,,,,,,682.0,,646.0,687.0,-45.20454403758049,-45.20454403758049,31.193583488464355,14.010960549116135,,,2.880021780729294,-14.451120555400848,-30.75342348217964,7.363145351409912,9.097284495830536,30.282416343688965,-7.558982342481613,24.928580284118652,-37.84139868617058,,,,,,,,,,,,,,,,,,,42.324522256851196,2.880021780729294,-2.2602272018790246,1.5596791744232177,0.7005480274558067,1.0,4.6358261650691635e-14,0.9993386148872329,1.491609500744247e-11,0.6826584464967528,0.9968403448851968,0.9993386148871864,0.0,0.0,0.0
llama3.2-1b,toolshed,toolshed-0022-s0-hallucinated_entity-2,-19.262682616710663,-1.7386322617530823,,,-10.67318195104599,-16.450392961502075,-8.06299901008606,-4.200814992189407,,,,,,,,,,,,,,,,,-10.315843343734741,-9.20162945985794,,,-15.959679126739502,-15.717041969299316,-20.571505546569824,-5.189161539077759,-9.591613292694092,-7.665270447731018,False,True,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,10.0,9.0,,,9.0,10.0,10.0,9.0,,,,,,,,,,,,,,,,,10.0,9.0,,,9.0,10.0,10.0,9.0,10.0,9.0,601.0,,622.0,,,,,,,,,602.0,,576.0,605.0,-12.508506536483765,-12.508506536483765,10.255662202835083,2.2528443336486816,,,1.5286142826080322,-1.3088229298591614,-11.199683606624603,0.9883465468883514,3.4505292773246765,15.382344007492065,3.862184017896652,17.52405035495758,-11.520159989595413,,,,,,,,,,,,,,,,,,,10.979892253875732,1.5286142826080322,-1.2508506536483766,1.0255662202835083,0.22528443336486817,1.0,2.0869499514385948e-07,0.020557993849826615,2.451329093193476e-08,0.24708612527707507,0.1271559247101677,0.020557785154831473,0.0,0.0,0.0
